14	,	word
15	um	word
16	ihrer	word
17	behaglich	word
18	zu	word
19	werden	word
20	,	word
21	gehörige	word
22	Mittel	word
23	.	word

0	ihn	pron
1	zu	word
2	seiner	pron
3	eigenen	word
4	Gattung	word
5	machte	word
6	,	word
7	war	word
8	diese	word
9	innige	word
10	Vereinigung	word
11	des	word
12	Schönen	word
13	mit	word
14	dem	word
15	Politischen	word
16	,	word
17	die	word
18	sein	pron
19	Wesen	word
20	so	word
21	einzig	word
22	bestimmte	word
23	.	word
24	Ob	word

0	,	word
1	die	word
2	sich	word
3	erst	word
4	künstlich	word
5	schaffen	word
6	muß	word
7	,	word
8	was	word
9	Du	word
10	vom	word
11	Schicksal	word
12	schon	word
13	empfingst	word
14	:	word
15	liebe	word
16	Pflichten	word
17	!	word
18	?	word
19	Du	word

0	Hut	word
1	saß	word
2	ihm	pron
3	so	word
4	lose	word
5	auf	word
6	dem	word
7	Kopf	word
8	,	word
9	daß	word
10	er	word
11	jede	word
12	Minute	word
13	herunterzufallen	word
14	drohte	word
15	,	word
16	wohl	word
17	auch	word
18	schon	word
19	des	word
20	öfteren	word
21	heruntergefallen	word
22	wäre	word
23	,	word
24	wenn	word
25	sein	word
26	Herr	AppTdfW
27	es	word
28	nicht	word
29	vortrefflich	word
30	verstanden	word
31	hätte	word
32	,	word
33	ihn	word
34	,	word
35	wenn	word
36	er	word
37	rutschte	word
38	,	word
39	mit	word
40	einem	word
41	geschickten	word
42	Ruck	word
43	mit	word
44	dem	word
45	Kopf	word
46	wieder	word
47	in	word
48	die	word
49	richtige	word
50	Lage	word
51	zu	word
52	bringen	word
53	.	word
54	Der	word

0	bot	word
1	seine	pron
2	ganze	word
3	Liebenswürdigkeit	word
4	auf	word
5	,	word
6	um	word
7	einen	word
8	günstigen	word
9	Eindruck	word
10	auf	word
11	den	word
12	Mann	AppTdfW
13	zu	word
14	machen	word
15	,	word
16	von	word
17	dem	word
18	er	pron
19	hoffte	word
20	,	word
21	daß	word
22	er	pron
23	Käthe	Core
24	zu	word
25	seinen	pron
26	Gunsten	word
27	beeinflussen	word
28	würde	word
29	,	word
30	und	word
31	er	pron
32	bat	word
33	ihn	pron
34	so	word
35	aufrichtig	word
36	herzlich	word
37	,	word
38	gleich	word
39	dazubleiben	word
40	,	word
41	daß	word
42	Carl	Core
43	nach	word
44	einigem	word
45	Zögern	word
46	nachgab	word
47	.	word
48	Gäste	AppTdfW

0	dann	word
1	noch	word
2	einmal	word
3	:	word
4	Was	word
5	gibt	word
6	es	word
7	?	word
8	Was	word

0	seufzete	word
1	öfters	word
2	,	word
3	aber	word
4	ob	word
5	sie	pron
6	gleich	word
7	nach	word
8	allen	word
9	Kräften	word
10	um	word
11	die	word
12	Ursach	word
13	fragte	word
14	,	word
15	wollte	word
16	ich	pron
17	doch	word
18	nicht	word
19	heraus	word
20	,	word
21	sondern	word
22	gab	word
23	vor	word
24	,	word
25	die	word
26	zuvor	word
27	auf	word
28	der	word
29	Reise	word
30	ausgestandene	word
31	große	word
32	Kälte	word
33	bekäme	word
34	mir	pron
35	so	word
36	übel	word
37	,	word
38	daß	word
39	ich	pron
40	eine	word
41	bevorstehende	word
42	Krankheit	word
43	daraus	word
44	urteilete	word
45	.	word
46	Sie	pron

0	Kapitän	AppTdfW
1	beschrieb	word
2	die	word
3	Reise	word
4	des	word
5	Schiffes	word
6	,	word
7	welches	word
8	zur	word
9	Zeit	word
10	,	word
11	da	word
12	er	pron
13	den	word
14	Brief	word
15	verfaßte	word
16	,	word
17	in	word
18	Alexandrien	word
19	vor	word
20	der	word
21	Rhede	word
22	lag	word
23	.	word
24	Er	pron

0	ich	pron
1	konnte	word
2	eigentlich	word
3	nicht	word
4	dafür	word
5	,	word
6	ich	pron
7	dachte	word
8	noch	word
9	lange	word
10	vor	word
11	dem	word
12	Einschlafen	word
13	an	word
14	Doktor	Core
15	Reinsdorf	Core
16	und	word
17	an	word
18	Iphigenie	Core
19	.	word
20	–	word

0	war	word
1	alles	word
2	geordnet	word
3	und	word
4	Frau	Core
5	Hildegard	Core
6	nur	word
7	allein	word
8	darum	word
9	ärgerlich	word
10	,	word
11	daß	word
12	ihr	pron
13	Sohn	AppTdfW
14	so	word
15	lange	word
16	ausbleibe	word
17	,	word
18	da	word
19	sah	word
20	sie	pron
21	einen	word
22	stattlichen	word
23	Rittermann	AppTdfW
24	,	word
25	in	word
26	voller	word
27	Rüstung	word
28	auf	word
29	hohem	word
30	Roß	word
31	über	word
32	den	word
33	Markt	word
34	traben	word
35	und	word
36	ging	word
37	ihm	pron
38	feierlich	word
39	an	word
40	die	word
41	Türe	word
42	entgegen	word
43	.	word
44	Der	word

0	müßten	word
1	die	word
2	Juden	word
3	fort	word
4	und	word
5	tausendmal	word
6	fort	word
7	.	word
8	Was	word

0	Wer	word
1	da	word
2	Wache	word
3	hält	word
4	ist	word
5	mir	word
6	gleich	word
7	.	word
8	Ich	word

0	nach	word
1	später	word
2	Ermüdung	word
3	entschloß	word
4	sie	pron
5	sich	pron
6	neben	word
7	ihrem	pron
8	Kleinod	AppTdfW
9	schlafen	word
10	zu	word
11	gehen	word
12	,	word
13	ihre	pron
14	Hand	word
15	aber	word
16	ließ	word
17	sie	pron
18	auf	word
19	der	word
20	Wiege	word
21	ruhen	word
22	,	word
23	daß	word
24	es	pron
25	ihr	pron
26	nicht	word
27	entführt	word
28	werden	word
29	könnte	word
30	.	word
31	Was	word

0	kam	word
1	langsam	word
2	und	word
3	feierlich	word
4	einher	word
5	,	word
6	wie	word
7	sie	pron
8	es	word
9	auf	word
10	dem	word
11	Weg	word
12	zur	word
13	Kirche	word
14	schicklich	word
15	fand	word
16	,	word
17	und	word
18	trug	word
19	nicht	word
20	ihr	pron
21	leichtsinnig	word
22	flatterndes	word
23	Mäntelchen	word
24	,	word
25	sondern	word
26	einen	word
27	würdevollen	word
28	Mantel	word
29	aus	word
30	schwerem	word
31	dunkelgrünem	word
32	Sammet	word
33	.	word
34	Ein	word

0	die	word
1	Worte	word
2	,	word
3	die	word
4	ich	word
5	nie	word
6	vergesse	word
7	:	word
8	Ein	word
9	Halber	word
10	!	word
11	Ich	word

0	An	word
1	die	word
2	Bettine	Core
3	Du	pron
4	meinst	word
5	,	word
6	wenn	word
7	Du	pron
8	taumelst	word
9	und	word
10	ein	word
11	bißchen	word
12	trunken	word
13	bist	word
14	,	word
15	das	word
16	wär	word
17	unaussprechlicher	word
18	Geist	word
19	?	word
20	–	word

0	ist	word
1	er	word
2	?	word
3	«	word
4	fragte	word
5	der	word
6	Kammerdiener	AppTdfW
7	den	word
8	allein	word
9	zurückkehrenden	word
10	Jäger	AppTdfW
11	.	word
12	»	word

0	Herrgott	word
1	,	word
2	wenn	word
3	sie	pron
4	wüßte	word
5	,	word
6	daß	word
7	ich	pron
8	jetzt	word
9	an	word
10	Sie	pron
11	schreibe	word
12	–	word
13	es	word
14	ist	word
15	bald	word
16	fünf	word
17	Uhr	word
18	,	word
19	unten	word
20	auf	word
21	der	word
22	Straße	word
23	rasseln	word
24	schon	word
25	Milchwagen	word
26	,	word
27	ich	pron
28	liebe	word
29	nichts	word
30	mehr	word
31	,	word
32	als	word
33	so	word
34	eine	word
35	Nacht	word
36	durch	word
37	aufzubleiben	word
38	,	word
39	und	word
40	heute	word
41	wäre	word
42	es	word
43	mir	pron
44	unmöglich	word
45	gewesen	word
46	zu	word
47	schlafen	word
48	.	word
49	Es	word

0	verwunderte	word
1	sich	pron
2	recht	word
3	erstaunend	word
4	und	word
5	wußte	word
6	nun	word
7	nicht	word
8	,	word
9	was	word
10	sie	pron
11	für	word
12	Freuden	word
13	anfangen	word
14	sollte	word
15	,	word
16	weil	word
17	sie	pron
18	an	word
19	mir	pron
20	gänzliches	word
21	Vergnügen	word
22	hatte	word
23	.	word
24	So	word

0	ein	word
1	Wort	word
2	gesprochen	word
3	zu	word
4	haben	word
5	,	word
6	brummte	word
7	sie	pron
8	wieder	word
9	hinaus	word
10	,	word
11	die	word
12	Tür	word
13	lehnte	word
14	sich	word
15	hinter	word
16	ihr	pron
17	an	word
18	,	word
19	und	word
20	von	word
21	draußen	word
22	schloß	word
23	sich	word
24	der	word
25	Schalter	word
26	.	word
27	Flametti	Core

0	enthielt	word
1	in	word
2	sich	word
3	,	word
4	wie	word
5	eine	word
6	göttliche	word
7	Stiftungskapsel	word
8	,	word
9	alle	word
10	Menschheit	word
11	,	word
12	alle	word
13	Schöpfung	word
14	,	word
15	alles	word
16	Denkliche	word
17	.	word
18	Man	word

0	der	word
1	Edle	Core
2	von	Core
3	Haußenbleib	Core
4	nicht	word
5	in	word
6	die	word
7	Knie	word
8	sank	word
9	,	word
10	hatte	word
11	seinen	word
12	Grund	word
13	einzig	word
14	und	word
15	allein	word
16	in	word
17	der	word
18	vollkommenen	word
19	Versteinerung	word
20	des	word
21	Mannes	AppTdfW
22	.	word
23	Er	pron

0	,	word
1	«	word
2	schrie	word
3	Noah	Core
4	in	word
5	gut	word
6	geheuchelter	word
7	Angst	word
8	und	word
9	so	word
10	laut	word
11	und	word
12	gellend	word
13	,	word
14	daß	word
15	Mr.	Core
16	Bumble	Core

0	Zweihundert	word
1	Kauris	word
2	,	word
3	«	word
4	antwortete	word
5	der	word
6	Gefragte	AppTdfW
7	bereitwilligst	word
8	.	word
9	»	word

0	sehen	word
1	doch	word
2	,	word
3	daß	word
4	ich	word
5	mit	word
6	ernsten	word
7	Dingen	word
8	beschäftigt	word
9	bin	word
10	!	word
11	Ich	word

0	hat	word
1	er	pron
2	den	word
3	Hut	word
4	genommen	word
5	,	word
6	um	word
7	zu	word
8	dem	word
9	Puppenspiel	word
10	Plätze	word
11	zu	word
12	bestellen	word
13	,	word
14	er	pron
15	will	word
16	die	word
17	Pauline	Core
18	hineinführen	word
19	,	word
20	um	word
21	ihr	pron
22	augenscheinlich	word
23	zu	word
24	machen	word
25	,	word
26	wie	word
27	es	word
28	in	word
29	ihrem	pron
30	Magen	word
31	aussieht	word
32	.	word
33	Denn	word

0	ein	word
1	Räuberhauptmann	word
2	!	word
3	rief	word

0	meine	word
1	Kunsttanz	word
2	,	word
3	Anstand	word
4	,	word
5	Konduite	word
6	,	word
7	wie	word
8	man	word
9	sie	word
10	in	word
11	der	word
12	Gesellschaft	word
13	braucht	word
14	.	word
15	Und	word

0	es	word
1	währete	word
2	nit	word
3	lange	word
4	so	word
5	kam	word
6	Witthahnsche	Core
7	ihrem	pron
8	Schwein	word
9	beim	word
10	gesunden	word
11	Fressen	word
12	auch	word
13	was	word
14	an	word
15	.	word
16	Selbige	AppTdfW

0	Hunderttausende	AppTdfW
1	in	word
2	seinem	pron
3	Namen	word
4	erwürgt	word
5	wurden	word
6	,	word
7	bauete	word
8	er	pron
9	asiatische	word
10	Paläste	word
11	,	word
12	in	word
13	denen	word
14	er	pron
15	mit	word
16	Histrionen	AppTdfW
17	,	word
18	Schranzen	AppTdfW
19	und	word
20	geilen	word
21	Weibern	AppTdfW
22	Ballette	word
23	tanzte	word
24	und	word
25	Unzucht	word
26	trieb	word
27	.	word
28	Ihm	pron

0	diesen	word
1	Worten	word
2	eilte	word
3	sie	pron
4	aus	word
5	dem	word
6	Zimmer	word
7	.	word
8	Heinrich	Core

0	Sie	word
1	mich	word
2	grüßen	word
3	,	word
4	gleichviel	word
5	welche	word
6	Fahne	word
7	ich	word
8	trage	word
9	?	word
10	«	word
11	Welche	word

0	du	word
1	:	word
2	der	word
3	Braten	word
4	war	word
5	bißchen	word
6	angebrannt	word
7	.	word
8	Das	word

0	Grad	word
1	zwegn	word
2	insane	word
3	Buam	word
4	!	word
5	–	word

0	mir	word
1	treu	word
2	,	word
3	bleib	word
4	mein	word
5	«	word
6	,	word
7	sagte	word
8	er	pron
9	;	word
10	so	word
11	küßte	word
12	er	pron
13	mich	pron
14	auf	word
15	die	word
16	Stirn	word
17	und	word
18	schob	word
19	mich	pron
20	zur	word
21	Tür	word
22	hinaus	word
23	.	word
24	Wär	word

0	Aufregungen	word
1	empfindet	word
2	ein	word
3	junger	word
4	Mann	AppA
5	nur	word
6	einmal	word
7	in	word
8	seinem	AppA
9	Leben	word
10	.	word
11	Das	word

0	hätte	word
1	man	word
2	zum	word
3	Beispiel	word
4	,	word
5	bei	word
6	der	word
7	jetzigen	word
8	Stimmung	word
9	,	word
10	die	word
11	Einrichtung	word
12	von	word
13	zwei	word
14	Kammern	word
15	,	word
16	wie	word
17	in	word
18	England	word
19	,	word
20	zustande	word
21	gebracht	word
22	;	word
23	und	word
24	wäre	word
25	es	word
26	geschehn	word
27	,	word
28	so	word
29	würden	word
30	bald	word
31	die	word
32	dem	word
33	Despotismus	word
34	und	word
35	den	word
36	vorigen	word
37	Mißbräuchen	word
38	ergebnen	word
39	höhern	word
40	Stände	AppA
41	neue	word
42	Trennungen	word
43	bewirkt	word
44	haben	word
45	–	word
46	so	word
47	glaube	word
48	ich	pron
49	;	word
50	aber	word
51	ich	pron
52	verlange	word
53	nicht	word
54	,	word
55	irgend	word
56	jemand	word
57	zu	word
58	meinem	pron
59	Glauben	word
60	zu	word
61	bekehren	word
62	.	word
63	Über	word

0	Amalie	Core
1	,	word
2	die	pron
3	sich	pron
4	bisher	word
5	im	word
6	Flüsterton	word
7	mit	word
8	Linchen	Core
9	unterhalten	word
10	hatte	word
11	,	word
12	ein	word
13	,	word
14	»	word
15	wir	word
16	sind	word
17	gar	word
18	nicht	word
19	so	word
20	schwach	word
21	,	word
22	wenn	word
23	wir	word
24	nur	word
25	stark	word
26	sein	word
27	wollen	word
28	und	word
29	Pauline	word
30	lehrt	word
31	gar	word
32	nicht	word
33	wie	word
34	ein	word
35	Mann	word
36	,	word
37	sie	word
38	lehrt	word
39	,	word
40	wie	word
41	man	word
42	lehren	word
43	soll	word
44	:	word
45	nicht	word
46	pedantisch	word
47	,	word
48	sondern	word
49	geistvoll	word
50	,	word
51	anregend	word
52	und	word
53	fesselnd	word
54	für	word
55	jedes	word
56	Alter	word
57	ihrer	word
58	Zuhörerinnen	word
59	in	word
60	den	word
61	verschiedenen	word
62	Klassen	word
63	.	word
64	«	word
65	»	word

0	haben	word
1	wir	word
2	schon	word
3	von	word
4	dir	word
5	gehört	word
6	,	word
7	du	word
8	mußt	word
9	noch	word
10	mehr	word
11	erzählen	word
12	!	word
13	‹	word
14	Nun	word

0	Sie	word
1	sich	word
2	!	word
3	«	word
4	Der	word

0	möchte	word
1	mich	word
2	deshalb	word
3	nicht	word
4	ängstigen	word
5	und	word
6	die	word
7	Zeit	word
8	benutzen	word
9	,	word
10	einige	word
11	Besuche	word
12	zu	word
13	machen	word
14	,	word
15	die	word
16	ich	word
17	mir	word
18	schon	word
19	lange	word
20	vorgenommen	word
21	.	word
22	Sonst	word

0	Domänenrath	AppTdfW
1	prüfte	word
2	das	word
3	Schwärzle	word
4	und	word
5	einstimmig	word
6	wurde	word
7	ihm	word
8	der	word
9	erste	word
10	Preis	word
11	zuerkannt	word
12	.	word
13	Der	word

0	Besteige	word
1	Du	word
2	einstweilen	word
3	den	word
4	Wagen	word
5	und	word
6	installire	word
7	Dich	word
8	mit	word
9	Baby	word
10	.	word
11	–	word

0	Doctor	word
1	ohne	word
2	Bart	word
3	hat	word
4	jenem	word
5	dort	word
6	und	word
7	da	word
8	verfuchsschwänzet	word
9	und	word
10	ihn	word
11	abscheulich	word
12	in	word
13	die	word
14	Pfanne	word
15	gehauen	word
16	,	word
17	darum	word
18	so	word
19	sperrte	word
20	er	word
21	ihn	word
22	ins	word
23	Narrenspital	word
24	,	word
25	sonst	word
26	wäre	word
27	es	word
28	nicht	word
29	geschehen	word
30	.	word
31	«	word
32	»	word

0	Flametti	Core
1	.	word
2	Und	word

0	Was	word
1	bringst	word
2	du	word
3	mir	word
4	,	word
5	Malchen	word
6	?	word
7	«	word
8	rief	word

0	will	word
1	einmal	word
2	ohne	word
3	Pferd	word
4	hierherkommen	word
5	,	word
6	daß	word
7	mich	pron
8	der	word
9	Hufschlag	word
10	nicht	word
11	verrät	word
12	.	word
13	Wer	word

0	stieg	word
1	in	word
2	sein	pron
3	Zimmer	word
4	hinauf	word
5	,	word
6	um	word
7	nachzusehen	word
8	,	word
9	ob	word
10	nichts	word
11	vergessen	word
12	worden	word
13	sei	word
14	;	word
15	und	word
16	er	pron
17	beglückwünschte	word
18	sich	pron
19	zu	word
20	diesem	word
21	Gedanken	word
22	,	word
23	als	word
24	er	pron
25	in	word
26	seinem	pron
27	Tischschubfach	word
28	den	word
29	Vautrin	Core
30	ausgestellten	word
31	Wechsel	word
32	fand	word
33	,	word
34	den	word
35	er	pron
36	am	word
37	Tage	word
38	der	word
39	Einlösung	word
40	sorglos	word
41	dort	word
42	hineingeworfen	word
43	hatte	word
44	.	word
45	Da	word

0	kann	word
1	dem	word
2	Wirbelwind	word
3	widerstehn	word
4	,	word
5	wenn	word
6	ein	word
7	Weib	AppA
8	seinen	AppA
9	Willen	word
10	haben	word
11	will	word
12	!	word
13	Sie	pron

0	befahl	word
1	ihm	word
2	,	word
3	mitten	word
4	in	word
5	der	word
6	Verrichtung	word
7	ihm	word
8	von	word
9	hinten	word
10	dieselbe	word
11	Einspritzung	word
12	zu	word
13	verabfolgen	word
14	,	word
15	die	word
16	er	word
17	seiner	word
18	Frau	word
19	von	word
20	vorne	word
21	machte	word
22	.	word
23	Die	word

0	war	word
1	die	word
2	Gattung	word
3	der	word
4	altmodischen	word
5	,	word
6	komischen	word
7	Leute	AppA
8	.	word
9	Aber	word

0	bin	word
1	raus	word
2	aus	word
3	dem	word
4	Himmelreich	word
5	oder	word
6	der	word
7	Hölle	word
8	,	word
9	wie	word
10	Ihrs	word
11	nehmen	word
12	wollt	word
13	.	word
14	Sanct	word

0	Können	word
1	?...	word
2	«	word
3	wiederholte	word
4	er	pron
5	fragend	word
6	,	word
7	»	word
8	haben	word
9	Sie	word
10	mir	word
11	nicht	word
12	dereinst	word
13	gesagt	word
14	,	word
15	nur	word
16	wenn	word
17	ich	word
18	ein	word
19	Leid	word
20	zu	word
21	klagen	word
22	hätte	word
23	,	word
24	mög	word
25	ich	word
26	kommen	word
27	?	word
28	Nun	word

0	war	word
1	darüber	word
2	noch	word
3	nicht	word
4	mit	word
5	sich	pron
6	einig	word
7	,	word
8	als	word
9	er	pron
10	von	word
11	der	word
12	Landstraße	word
13	ab	word
14	den	word
15	Waldweg	word
16	einschlug	word
17	.	word
18	Das	word

0	denke	word
1	an	word
2	Anton	Core
3	Günther	Core
4	in	word
5	Wien	word
6	,	word
7	einen	word
8	ausgezeichneten	word
9	Mann	AppTdfW
10	,	word
11	dessen	pron
12	persönliche	word
13	Bekanntschaft	word
14	für	word
15	mich	pron
16	von	word
17	großer	word
18	Bedeutung	word
19	war	word
20	.	word
21	Günther	Core

0	Dorf	word
1	gruppirte	word
2	sich	word
3	um	word
4	eine	word
5	Kirche	word
6	,	word
7	die	word
8	aus	word
9	einem	word
10	von	word
11	blühendem	word
12	Hollunder	word
13	und	word
14	breitkronigen	word
15	Linden	word
16	überschatteten	word
17	Kirchhof	word
18	aufragte	word
19	.	word
20	Nahe	word

0	ein	word
1	Wagen	word
2	,	word
3	aber	word
4	er	word
5	ist	word
6	schon	word
7	voll	word
8	,	word
9	und	word
10	schon	word
11	ist	word
12	er	word
13	vorüber	word
14	.	word
15	Die	word

0	nächsten	word
1	Moment	word
2	durchrieselte	word
3	es	word
4	ihn	pron
5	wieder	word
6	heiß	word
7	und	word
8	kalt	word
9	:	word
10	»	word
11	Es	word
12	ist	word
13	nicht	word
14	wahr	word
15	!	word
16	Es	word

0	,	word
1	quittier	word
2	!	word
3	Wir	word

0	wie	word
1	eine	word
2	Vision	word
3	von	word
4	himmlischer	word
5	Glückseligkeit	word
6	betäubte	word
7	ihre	pron
8	letzten	word
9	Leiden	word
10	.	word
11	Der	word

0	Sie	word
1	,	word
2	Sander	word
3	,	word
4	er	word
5	nimmt	word
6	gar	word
7	kein	word
8	Ende	word
9	...	word
10	«	word
11	Wirklich	word
12	,	word
13	es	word
14	war	word
15	Nostitz	Core
16	,	word
17	der	pron
18	,	word
19	unter	word
20	Benutzung	word
21	eines	word
22	geheimen	word
23	Eingangs	word
24	,	word
25	eben	word
26	die	word
27	Kellertreppe	word
28	hinaufstolperte	word
29	,	word
30	Nostitz	Core
31	von	word
32	den	word
33	Gensdarmes	AppTdfW
34	,	word
35	der	word
36	längste	word
37	Lieutenant	AppTdfW
38	der	word
39	Armee	AppTdfW
40	,	word
41	der	pron
42	,	word
43	trotzdem	word
44	er	pron
45	aus	word
46	dem	word
47	Sächsischen	word
48	stammte	word
49	,	word
50	seiner	pron
51	sechs	word
52	Fuß	word
53	drei	word
54	Zoll	word
55	halber	word
56	so	word
57	ziemlich	word
58	ohne	word
59	Widerrede	word
60	beim	word
61	Eliteregiment	word
62	Gensdarmes	AppTdfW
63	eingestellt	word
64	und	word
65	mit	word
66	einem	word
67	verbliebenen	word
68	kleinen	word
69	Reste	word
70	von	word
71	Antagonismus	word
72	mittlerweile	word
73	längst	word
74	fertig	word
75	geworden	word
76	war	word
77	.	word
78	Ein	word

0	,	word
1	da	word
2	lieber	word
3	Burgemeister	word
4	in	word
5	Owinsk	word
6	.	word
7	‹	word
8	Und	word

0	ist	word
1	ein	word
2	seltsames	word
3	Leben	word
4	in	word
5	der	word
6	schon	word
7	halb	word
8	verdunkelten	word
9	Kirche	word
10	,	word
11	und	word
12	ich	pron
13	irre	word
14	unter	word
15	lauter	word
16	unbekannten	word
17	und	word
18	fremdartigen	word
19	Gestalten	AppTdfW
20	umher	word
21	.	word
22	Hier	word

0	ich	word
1	kann	word
2	auch	word
3	die	word
4	Schreiberei	word
5	besorgen	word
6	und	word
7	werde	word
8	mich	word
9	überhaupt	word
10	schon	word
11	nützlich	word
12	machen	word
13	.	word
14	Und	word

0	Spotte	word
1	nur	word
2	«	word
3	,	word
4	sagte	word
5	Halwig	Core
6	.	word
7	»	word

0	Abend	word
1	,	word
2	als	word
3	alles	word
4	still	word
5	geworden	word
6	war	word
7	im	word
8	alten	word
9	Hause	word
10	am	word
11	Monte	word
12	Oliveto	word
13	,	word
14	Margherita	Core
15	und	word
16	Cencetta	Core
17	in	word
18	ihrer	pron
19	großen	word
20	Stube	word
21	zwischen	word
22	dem	word
23	Zimmer	word
24	der	word
25	Herrin	AppTdfW
26	und	word
27	der	word
28	Katzenresidenz	word
29	schliefen	word
30	,	word
31	Antonio	Core
32	sich	pron
33	in	word
34	seine	pron
35	Dachkammer	word
36	begeben	word
37	hatte	word
38	,	word
39	leistete	word
40	Pulcheria	Core
41	ihrem	pron
42	Pflegesohn	AppTdfW
43	noch	word
44	Gesellschaft	word
45	beim	word
46	Nachtmahl	word
47	.	word
48	Sie	pron

0	ist	word
1	ein	word
2	Künstler	word
3	.	word
4	Er	word

0	war	word
1	ein	word
2	Punkt	word
3	,	word
4	auf	word
5	welchem	word
6	er	pron
7	standhaft	word
8	beharrete	word
9	;	word
10	und	word
11	auf	word
12	welchem	word
13	er	pron
14	freilich	word
15	beharren	word
16	mußte	word
17	,	word
18	wenn	word
19	er	pron
20	nicht	word
21	seinem	pron
22	ganzen	word
23	Wesen	word
24	entsagen	word
25	wollte	word
26	.	word
27	Überhaupt	word

0	dann	word
1	hat	word
2	sie	word
3	das	word
4	köstlichste	word
5	Haar	word
6	,	word
7	rabenschwarz	word
8	,	word
9	und	word
10	so	word
11	kleidsam	word
12	geordnet	word
13	;	word
14	rückwärts	word
15	eine	word
16	Krone	word
17	von	word
18	dicken	word
19	,	word
20	breiten	word
21	Flechten	word
22	und	word
23	vorn	word
24	die	word
25	längsten	word
26	,	word
27	glänzendsten	word
28	Locken	word
29	,	word
30	die	word
31	ich	word
32	jemals	word
33	gesehen	word
34	habe	word
35	.	word
36	Sie	word

0	,	word
1	im	word
2	Februar	word
3	301	word
4	.	word
5	Ich	pron

0	vergnügte	word
1	es	word
2	ihn	pron
3	,	word
4	sich	pron
5	in	word
6	einen	word
7	anständigen	word
8	Menschen	AppTdfW
9	zu	word
10	verwandeln	word
11	.	word
12	Er	pron

0	es	word
1	hier	word
2	nur	word
3	so	word
4	zwanzigfrankenweise	word
5	weggeht	word
6	!	word
7	Fünf	word

0	schreibt	word
1	seit	word
2	seiner	pron
3	langen	word
4	Abwesenheit	word
5	auch	word
6	nicht	word
7	eine	word
8	Zeile	word
9	des	word
10	Dankes	word
11	an	word
12	meinen	pron
13	Oheim	AppTdfW
14	.	word
15	Er	pron

0	nervige	word
1	braune	word
2	Hand	word
3	lag	word
4	noch	word
5	immer	word
6	auf	word
7	dem	word
8	weißen	word
9	Atlas	word
10	des	word
11	Puffärmels	word
12	und	word
13	zerdrückte	word
14	ihn	word
15	unbarmherzig	word
16	,	word
17	und	word
18	der	word
19	magere	word
20	Arm	word
21	,	word
22	der	word
23	darin	word
24	steckte	word
25	,	word
26	machte	word
27	vergebliche	word
28	Versuche	word
29	,	word
30	die	word
31	Umklammerung	word
32	loszuwerden	word
33	.	word
34	Auf	word

0	ganzes	word
1	Jahr	word
2	für	word
3	diese	word
4	Vorbereitung	word
5	!	word
6	Macht	word

0	Ja	word
1	,	word
2	just	word
3	–	word
4	eifersüchtig	word
5	!	word
6	Du	word

0	der	word
1	süße	word
2	Sommer	word
3	,	word
4	»	word
5	rege	word
6	dich	word
7	!	word
8	treibe	word

0	sagen	word
1	die	word
2	Rosen	word
3	wieder	word
4	.	word
5	–	word

0	schickte	word
1	ich	pron
2	der	word
3	Gräfin	AppTdfW
4	,	word
5	mit	word
6	einem	word
7	Zettel	word
8	,	word
9	den	word
10	sie	pron
11	wahrscheinlich	word
12	Niemand	word
13	mitgetheilt	word
14	haben	word
15	wird	word
16	;	word
17	und	word
18	kündigte	word
19	Heinrichen	Core
20	an	word
21	:	word
22	daß	word
23	ich	pron
24	entschlossen	word
25	sey	word
26	morgenden	word
27	Tages	word
28	Berlin	word
29	zu	word
30	verlassen	word
31	.	word
32	Nichts	word

0	Sie	word
1	den	word
2	Burschen	word
3	nicht	word
4	,	word
5	Bumble	word
6	!	word
7	«	word
8	»	word

0	Nichts	word
1	,	word
2	nichts	word
3	,	word
4	red'	word
5	nur	word
6	weiter	word
7	.	word
8	«	word
9	»	word

0	Gigas	Core
1	,	word
2	der	pron
3	nicht	word
4	nur	word
5	das	word
6	menschliche	word
7	Herz	word
8	kannte	word
9	,	word
10	sondern	word
11	sich	pron
12	aus	word
13	erbitterten	word
14	Glaubenskämpfen	word
15	her	word
16	auch	word
17	einen	word
18	Schatz	word
19	echter	word
20	Liebe	word
21	gerettet	word
22	hatte	word
23	,	word
24	wandte	word
25	sich	pron
26	jetzt	word
27	an	word
28	Trud	Core
29	und	word
30	sagte	word
31	:	word
32	»	word
33	Ich	word
34	spräche	word
35	gern	word
36	allein	word
37	mit	word
38	dem	word
39	Kind	word
40	.	word
41	So's	word

0	siehest	word
1	,	word
2	fuhr	word
3	Dionysius	word
4	fort	word
5	,	word
6	daß	word
7	der	word
8	Mann	word
9	das	word
10	große	word
11	Talent	word
12	hat	word
13	,	word
14	jeden	word
15	nach	word
16	seiner	word
17	Weise	word
18	zu	word
19	bedienen	word
20	;	word
21	eine	word
22	Gabe	word
23	,	word
24	wodurch	word
25	schon	word
26	einer	word
27	der	word
28	ersten	word
29	Häupter	word
30	seiner	word
31	Secte	word
32	zu	word
33	ihrer	word
34	Ausbreitung	word
35	so	word
36	viel	word
37	beigetragen	word
38	hatte	word
39	.	word
40	Bei	word

0	Aber	word
1	Mensch	word
2	,	word
3	Du	word
4	mußtest	word
5	doch	word
